28-May-2014 22:17:53 - INFO    :: MainThread : Checking to see if the database has all tables....
28-May-2014 22:53:18 - DEBUG   :: Thread-16 : Renaming /root/Downloads/complete/music/Skillet - Comatose/Say goodbye.mp3 ---> 09 Skillet - Comatose [2006] - Say Goodbye.mp3
28-May-2014 22:53:18 - DEBUG   :: Thread-16 : Renaming /root/Downloads/complete/music/Skillet - Comatose/Rebirthing.mp3 ---> 01 Skillet - Comatose [2006] - Rebirthing.mp3
28-May-2014 22:53:18 - DEBUG   :: Thread-16 : Renaming /root/Downloads/complete/music/Skillet - Comatose/Better than drugs.mp3 ---> 04 Skillet - Comatose [2006] - Better Than Drugs.mp3
28-May-2014 22:53:18 - DEBUG   :: Thread-16 : Renaming /root/Downloads/complete/music/Skillet - Comatose/Comatose.mp3 ---> 05 Skillet - Comatose [2006] - Comatose.mp3
28-May-2014 22:53:18 - DEBUG   :: Thread-16 : Renaming /root/Downloads/complete/music/Skillet - Comatose/Those nights.mp3 ---> 07 Skillet - Comatose [2006] - Those Nights.mp3
28-May-2014 22:53:18 - DEBUG   :: Thread-16 : Renaming /root/Downloads/complete/music/Skillet - Comatose/The older i get.mp3 ---> 06 Skillet - Comatose [2006] - The Older I Get.mp3
28-May-2014 22:53:18 - DEBUG   :: Thread-16 : Renaming /root/Downloads/complete/music/Skillet - Comatose/Yours to hold.mp3 ---> 03 Skillet - Comatose [2006] - Yours to Hold.mp3
28-May-2014 22:53:18 - DEBUG   :: Thread-16 : Renaming /root/Downloads/complete/music/Skillet - Comatose/Live free or let me die.mp3 ---> 12 Skillet - Comatose [2006] - Live Free or Let Me Die.mp3
28-May-2014 22:53:18 - DEBUG   :: Thread-16 : Renaming /root/Downloads/complete/music/Skillet - Comatose/The last night.mp3 ---> 02 Skillet - Comatose [2006] - The Last Night.mp3
28-May-2014 22:53:18 - DEBUG   :: Thread-16 : Renaming /root/Downloads/complete/music/Skillet - Comatose/Falling inside the black.mp3 ---> 08 Skillet - Comatose [2006] - Falling Inside the Black.mp3
28-May-2014 22:53:18 - DEBUG   :: Thread-16 : Renaming /root/Downloads/complete/music/Skillet - Comatose/Whispers in the dark.mp3 ---> 10 Skillet - Comatose [2006] - Whispers in the Dark.mp3
28-May-2014 22:53:18 - DEBUG   :: Thread-16 : Renaming /root/Downloads/complete/music/Skillet - Comatose/Say goodbye (acoustic).mp3 ---> 17 Skillet - Comatose [2006] - Say Goodbye (acoustic).mp3
28-May-2014 22:53:18 - DEBUG   :: Thread-16 : Renaming /root/Downloads/complete/music/Skillet - Comatose/Rebirthing (acoustic).mp3 ---> 13 Skillet - Comatose [2006] - Rebirthing (acoustic).mp3
28-May-2014 22:53:18 - DEBUG   :: Thread-16 : Renaming /root/Downloads/complete/music/Skillet - Comatose/The older i get (acoustic).mp3 ---> 15 Skillet - Comatose [2006] - The Older I Get (acoustic).mp3
28-May-2014 22:53:18 - DEBUG   :: Thread-16 : Renaming /root/Downloads/complete/music/Skillet - Comatose/Yours to hold (acoustic).mp3 ---> 14 Skillet - Comatose [2006] - Yours to Hold (acoustic).mp3
28-May-2014 22:53:18 - DEBUG   :: Thread-16 : Renaming /root/Downloads/complete/music/Skillet - Comatose/Whispers in the dark (acoustic).mp3 ---> 16 Skillet - Comatose [2006] - Whispers in the Dark (acoustic).mp3
28-May-2014 22:53:18 - INFO    :: Thread-16 : Checking which files we need to move.....
28-May-2014 22:53:18 - INFO    :: Thread-16 : Updating file permissions in /root/Music/Skillet/Comatose [2006]
28-May-2014 22:53:18 - INFO    :: Thread-16 : Scanning music directory: /root/Music/Skillet/Comatose [2006]
28-May-2014 22:53:18 - INFO    :: Thread-16 : 17 new/modified songs found and added to the database
28-May-2014 22:53:18 - INFO    :: Thread-16 : Found 17 new/modified tracks in: '/root/Music/Skillet/Comatose [2006]'. Matching tracks to the appropriate releases....
28-May-2014 22:53:18 - INFO    :: Thread-16 : Now matching songs by Skillet
28-May-2014 22:53:18 - INFO    :: Thread-16 : Track matching is 100.0% complete
28-May-2014 22:53:18 - INFO    :: Thread-16 : Completed matching tracks from directory: /root/Music/Skillet/Comatose [2006]
28-May-2014 22:53:18 - INFO    :: Thread-16 : Updating artist track counts
28-May-2014 22:53:18 - INFO    :: Thread-16 : Counting matched tracks to mark albums as skipped/downloaded
28-May-2014 22:53:18 - INFO    :: Thread-16 : Album status update complete
28-May-2014 22:53:18 - INFO    :: Thread-16 : Library scan complete
28-May-2014 22:53:18 - INFO    :: Thread-16 : Post-processing for Skillet - Comatose complete
28-May-2014 22:53:18 - INFO    :: Thread-16 : Sending library update command to XBMC @ 127.0.0.1:80
28-May-2014 22:53:18 - WARNING :: Thread-16 : Error opening XBMC url: <urlopen error unknown url type: 127.0.0.1>
28-May-2014 22:53:18 - WARNING :: Thread-16 : Error sending update request to XBMC
28-May-2014 22:53:18 - INFO    :: Thread-16 : Sending notification command to XMBC @ 127.0.0.1:80
28-May-2014 22:53:18 - WARNING :: Thread-16 : Error opening XBMC url: <urlopen error unknown url type: 127.0.0.1>
28-May-2014 22:53:18 - WARNING :: Thread-16 : Error sending notification request to XBMC
28-May-2014 23:38:43 - INFO    :: MainThread : Checking to see if the database has all tables....
28-May-2014 23:38:43 - INFO    :: MainThread : Daemonized to PID: 4823
28-May-2014 23:38:43 - DEBUG   :: MainThread : Using the following server values:
MBHost: musicbrainz.org ; MBPort: 80  ;  Sleep Interval: 1 
28-May-2014 23:38:43 - INFO    :: MainThread : Starting Headphones on http://0.0.0.0:8084/
28-May-2014 23:56:42 - DEBUG   :: CP Server Thread-5 : Retrieving artist information from: http://ws.audioscrobbler.com/2.0/?mbid=16a43d5e-c52d-4eaa-9c3b-00b2c1d8e816&api_key=690e1ed3bc00bc91804cd8f7fe5ed6d4&method=artist.getInfo&format=json
28-May-2014 23:56:42 - DEBUG   :: CP Server Thread-4 : Retrieving artist information from: http://ws.audioscrobbler.com/2.0/?mbid=6e2119ff-a560-4ffe-9f98-07670080442e&api_key=690e1ed3bc00bc91804cd8f7fe5ed6d4&method=artist.getInfo&format=json
28-May-2014 23:56:42 - DEBUG   :: CP Server Thread-2 : Retrieving artist information from: http://ws.audioscrobbler.com/2.0/?mbid=692a3600-a6fc-43be-8f76-edddf20e84f3&api_key=690e1ed3bc00bc91804cd8f7fe5ed6d4&method=artist.getInfo&format=json
28-May-2014 23:56:42 - DEBUG   :: CP Server Thread-10 : Retrieving artist information from: http://ws.audioscrobbler.com/2.0/?mbid=974312f2-0252-486b-98f7-b66334c01447&api_key=690e1ed3bc00bc91804cd8f7fe5ed6d4&method=artist.getInfo&format=json
28-May-2014 23:56:42 - DEBUG   :: CP Server Thread-8 : Retrieving artist information from: http://ws.audioscrobbler.com/2.0/?mbid=be3622ad-107e-455e-8686-10f6b6f80139&api_key=690e1ed3bc00bc91804cd8f7fe5ed6d4&method=artist.getInfo&format=json
28-May-2014 23:56:42 - DEBUG   :: CP Server Thread-9 : Retrieving artist information from: http://ws.audioscrobbler.com/2.0/?mbid=1aeb7f8f-de2a-4c28-8cb1-c9232d239e1d&api_key=690e1ed3bc00bc91804cd8f7fe5ed6d4&method=artist.getInfo&format=json
28-May-2014 23:56:43 - DEBUG   :: CP Server Thread-4 : No artist thumbnail image found on url: http://ws.audioscrobbler.com/2.0/?mbid=6e2119ff-a560-4ffe-9f98-07670080442e&api_key=690e1ed3bc00bc91804cd8f7fe5ed6d4&method=artist.getInfo&format=json
28-May-2014 23:56:43 - DEBUG   :: CP Server Thread-8 : No artist thumbnail image found on url: http://ws.audioscrobbler.com/2.0/?mbid=be3622ad-107e-455e-8686-10f6b6f80139&api_key=690e1ed3bc00bc91804cd8f7fe5ed6d4&method=artist.getInfo&format=json
28-May-2014 23:56:43 - DEBUG   :: CP Server Thread-4 : Retrieving artist information from: http://ws.audioscrobbler.com/2.0/?mbid=3618d303-3c1b-4370-a1a2-8e4c2693edfb&api_key=690e1ed3bc00bc91804cd8f7fe5ed6d4&method=artist.getInfo&format=json
28-May-2014 23:56:43 - DEBUG   :: CP Server Thread-2 : No artist thumbnail image found on url: http://ws.audioscrobbler.com/2.0/?mbid=692a3600-a6fc-43be-8f76-edddf20e84f3&api_key=690e1ed3bc00bc91804cd8f7fe5ed6d4&method=artist.getInfo&format=json
28-May-2014 23:56:43 - DEBUG   :: CP Server Thread-9 : No artist thumbnail image found on url: http://ws.audioscrobbler.com/2.0/?mbid=1aeb7f8f-de2a-4c28-8cb1-c9232d239e1d&api_key=690e1ed3bc00bc91804cd8f7fe5ed6d4&method=artist.getInfo&format=json
28-May-2014 23:56:43 - DEBUG   :: CP Server Thread-8 : Retrieving artist information from: http://ws.audioscrobbler.com/2.0/?mbid=cb8d5012-d384-4574-a0b4-59a3aedddf52&api_key=690e1ed3bc00bc91804cd8f7fe5ed6d4&method=artist.getInfo&format=json
28-May-2014 23:56:52 - INFO    :: Thread-29 : Now adding/updating: Skillet
28-May-2014 23:56:52 - INFO    :: Thread-29 : [Skillet] Now adding: Rare Cuts (New Release Group)
28-May-2014 23:56:53 - INFO    :: Thread-29 : [Skillet] No new releases, so no changes made to Rare Cuts
28-May-2014 23:56:53 - INFO    :: Thread-29 : [Skillet] Now updating: Invincible (Release Date <365 Days) 
28-May-2014 23:56:54 - INFO    :: Thread-29 : [Skillet] Existing release Invincible (2e605d77-2f3f-4a16-b37d-99b4fa33aed7) updated
28-May-2014 23:56:54 - INFO    :: Thread-29 : [Skillet] Packaging Invincible releases into hybrid title
28-May-2014 23:56:54 - INFO    :: Thread-29 : [Skillet] Seeing if we need album art for Invincible
28-May-2014 23:56:54 - INFO    :: Thread-29 : [Skillet] Now updating: Collide (Release Date <365 Days) 
28-May-2014 23:56:55 - INFO    :: Thread-29 : [Skillet] Existing release Collide (2942ca29-7db1-493b-a0ef-e601bab92c6e) updated
28-May-2014 23:56:55 - INFO    :: Thread-29 : [Skillet] Existing release Collide (6281f0d7-1aa6-43b1-abd9-ee0ca999fb26) updated
28-May-2014 23:56:55 - INFO    :: Thread-29 : [Skillet] Packaging Collide releases into hybrid title
28-May-2014 23:56:55 - INFO    :: Thread-29 : [Skillet] Seeing if we need album art for Collide
28-May-2014 23:56:55 - INFO    :: Thread-29 : [Skillet] Now updating: Rise (Release Date <365 Days) 
28-May-2014 23:56:57 - INFO    :: Thread-29 : [Skillet] Existing release Rise (46f6d2b1-4721-42a2-8f89-18cdc5098881) updated
28-May-2014 23:56:57 - INFO    :: Thread-29 : [Skillet] Existing release Rise (723826b9-5f06-41ee-a0bd-e056c7728080) updated
28-May-2014 23:56:57 - INFO    :: Thread-29 : [Skillet] Existing release Rise (a9cad0b7-5c60-4bb1-9802-27fcd545a769) updated
28-May-2014 23:56:57 - INFO    :: Thread-29 : [Skillet] Packaging Rise releases into hybrid title
28-May-2014 23:56:57 - INFO    :: Thread-29 : [Skillet] Seeing if we need album art for Rise
28-May-2014 23:56:57 - INFO    :: Thread-29 : [Skillet] Now updating: iTunes Session (Release Date <365 Days) 
28-May-2014 23:56:58 - INFO    :: Thread-29 : [Skillet] Existing release iTunes Session (c9c97f50-ed96-43e2-8439-969224732ca1) updated
28-May-2014 23:56:58 - INFO    :: Thread-29 : [Skillet] Packaging iTunes Session releases into hybrid title
28-May-2014 23:56:58 - INFO    :: Thread-29 : [Skillet] Seeing if we need album art for iTunes Session
28-May-2014 23:56:58 - INFO    :: Thread-29 : [Skillet] Now updating: Skillet (Release Date <365 Days) 
28-May-2014 23:56:59 - INFO    :: Thread-29 : [Skillet] Existing release Skillet (8e6eae39-faee-4787-af72-4bd9b61c7724) updated
28-May-2014 23:56:59 - INFO    :: Thread-29 : [Skillet] Packaging Skillet releases into hybrid title
28-May-2014 23:56:59 - INFO    :: Thread-29 : [Skillet] Seeing if we need album art for Skillet
28-May-2014 23:56:59 - INFO    :: Thread-29 : [Skillet] Now updating: Hey You, I Love Your Soul (Release Date <365 Days) 
28-May-2014 23:57:00 - INFO    :: Thread-29 : [Skillet] Existing release Hey You, I Love Your Soul (32bc1026-306c-4c91-96af-3612c1319c74) updated
28-May-2014 23:57:00 - INFO    :: Thread-29 : [Skillet] Packaging Hey You, I Love Your Soul releases into hybrid title
28-May-2014 23:57:00 - INFO    :: Thread-29 : [Skillet] Seeing if we need album art for Hey You, I Love Your Soul
28-May-2014 23:57:00 - INFO    :: Thread-29 : [Skillet] Now updating: Comatose (Release Date <365 Days) 
28-May-2014 23:57:02 - INFO    :: Thread-29 : [Skillet] Existing release Comatose (cd858900-f750-4c61-a782-1603f6f5b472) updated
28-May-2014 23:57:02 - INFO    :: Thread-29 : [Skillet] Existing release Comatose (ed3ae124-26b2-4265-85a0-fa310db5e6f2) updated
28-May-2014 23:57:02 - INFO    :: Thread-29 : [Skillet] Packaging Comatose releases into hybrid title
28-May-2014 23:57:02 - INFO    :: Thread-29 : [Skillet] Seeing if we need album art for Comatose
28-May-2014 23:57:02 - INFO    :: Thread-29 : [Skillet] Now updating: Alien Youth (Release Date <365 Days) 
28-May-2014 23:57:03 - INFO    :: Thread-29 : [Skillet] Existing release Alien Youth (f5427ace-cca1-49a6-82cf-3222f3d3d9a6) updated
28-May-2014 23:57:03 - INFO    :: Thread-29 : [Skillet] Packaging Alien Youth releases into hybrid title
28-May-2014 23:57:03 - INFO    :: Thread-29 : [Skillet] Seeing if we need album art for Alien Youth
28-May-2014 23:57:03 - INFO    :: Thread-29 : [Skillet] Now updating: Awake (Release Date <365 Days) 
28-May-2014 23:57:07 - INFO    :: Thread-29 : [Skillet] Existing release Awake (50799ea1-e081-4e99-9918-35b86dd92858) updated
28-May-2014 23:57:07 - INFO    :: Thread-29 : [Skillet] Existing release Awake (62b1e7cc-e044-43fd-adc1-12bf621c10fb) updated
28-May-2014 23:57:07 - INFO    :: Thread-29 : [Skillet] Existing release Awake (7277b02d-1ede-488a-9718-78fe8dd01dc7) updated
28-May-2014 23:57:07 - INFO    :: Thread-29 : [Skillet] Existing release Awake (Deluxe Version) (945b324b-855c-4f87-b11a-2bb500cdcb0d) updated
28-May-2014 23:57:07 - INFO    :: Thread-29 : [Skillet] Packaging Awake releases into hybrid title
28-May-2014 23:57:07 - INFO    :: Thread-29 : [Skillet] Seeing if we need album art for Awake
28-May-2014 23:57:07 - INFO    :: Thread-29 : Seeing if we need album art for: Skillet
28-May-2014 23:57:07 - INFO    :: Thread-29 : Updating complete for: Skillet
28-May-2014 23:57:08 - INFO    :: CP Server Thread-9 : Marking 7c994824-f249-484a-a96a-dcbf754ad9ca as Wanted
28-May-2014 23:57:08 - INFO    :: CP Server Thread-9 : Searching torrents for Skillet iTunes Session since it was marked as wanted
28-May-2014 23:57:11 - WARNING :: CP Server Thread-9 : Error fetching data from Kick Ass Torrent: HTTP Error 404: Not Found
28-May-2014 23:57:12 - WARNING :: CP Server Thread-9 : Error fetching data from The Pirate Bay: <urlopen error [Errno -2] Name or service not known>
28-May-2014 23:57:12 - INFO    :: CP Server Thread-9 : Search for Wanted albums complete
28-May-2014 23:58:03 - INFO    :: CP Server Thread-10 : Marking album: f2b45cd0-d840-4723-b503-30c56e4a56f3 as wanted...
28-May-2014 23:58:03 - INFO    :: CP Server Thread-10 : Searching torrents for Skillet Awake since it was marked as wanted
28-May-2014 23:58:06 - INFO    :: CP Server Thread-10 : Parsing results from <a href="http://www.kat.ph/search/Skillet%20Awake/?field=seeders&rss=1&sorder=desc&categories%5B0%5D=music">KAT</a>
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Found Skillet - Awake [Album 2009] [320kpbs]. Size: 88.0 MB
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Found Skillet - Awake And Alive. Size: 7.0 MB
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Found Skillet - Album - Awake FULL ALBUM. Size: 39.0 MB
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Found Skillet - Awake. Size: 88.0 MB
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Found Awake - Skillet (2009) [320-VBR-CD-RIP]. Size: 89.0 MB
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Skillet - Awake (2009) is larger than the maxsize, the wrong format or has too little seeders for this category, skipping. (Size: 126173117 bytes, Seeders: 8, Format: True)
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Skillet - Awake and Alive (iTunes Version) {M4A} With Embedded Lyrics! is larger than the maxsize, the wrong format or has too little seeders for this category, skipping. (Size: 7755770 bytes, Seeders: 8, Format: True)
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Awake - Skillet is larger than the maxsize, the wrong format or has too little seeders for this category, skipping. (Size: 83684239 bytes, Seeders: 7, Format: True)
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Skillet - Awake [Deluxe] [2009] is larger than the maxsize, the wrong format or has too little seeders for this category, skipping. (Size: 93014418 bytes, Seeders: 6, Format: True)
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Skillet-Awake-2009-h8m3 is larger than the maxsize, the wrong format or has too little seeders for this category, skipping. (Size: 60888506 bytes, Seeders: 4, Format: True)
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Skillet - Awake and Remixed [AAC 270kbps] is larger than the maxsize, the wrong format or has too little seeders for this category, skipping. (Size: 39893029 bytes, Seeders: 4, Format: True)
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Skillet - Awake is larger than the maxsize, the wrong format or has too little seeders for this category, skipping. (Size: 412086494 bytes, Seeders: 3, Format: True)
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Skillet - Awake [Album 2009] [320kpbs].rar is larger than the maxsize, the wrong format or has too little seeders for this category, skipping. (Size: 89168768 bytes, Seeders: 2, Format: True)
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : skillet awake great q.. is larger than the maxsize, the wrong format or has too little seeders for this category, skipping. (Size: 93047963 bytes, Seeders: 1, Format: True)
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Lucy - Skillet (Awake) 286kbps is larger than the maxsize, the wrong format or has too little seeders for this category, skipping. (Size: 7866048 bytes, Seeders: 1, Format: True)
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Skillet - Awake is larger than the maxsize, the wrong format or has too little seeders for this category, skipping. (Size: 83684274 bytes, Seeders: 0, Format: True)
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Skillet - Awake 2009 MP3 290kbps is larger than the maxsize, the wrong format or has too little seeders for this category, skipping. (Size: 93769826 bytes, Seeders: 0, Format: True)
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Skillet-Awake (muloloco com) is larger than the maxsize, the wrong format or has too little seeders for this category, skipping. (Size: 103522746 bytes, Seeders: 0, Format: True)
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Skillet - 2009 - Awake - Files24.com is larger than the maxsize, the wrong format or has too little seeders for this category, skipping. (Size: 57910993 bytes, Seeders: 0, Format: True)
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Skillet - Awake (2009) is larger than the maxsize, the wrong format or has too little seeders for this category, skipping. (Size: 110280602 bytes, Seeders: 0, Format: True)
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Awake-Skillet is larger than the maxsize, the wrong format or has too little seeders for this category, skipping. (Size: 92188525 bytes, Seeders: 0, Format: True)
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Skillet - Awake (2009) MP3 {russian} is larger than the maxsize, the wrong format or has too little seeders for this category, skipping. (Size: 123946560 bytes, Seeders: 0, Format: True)
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Skillet - Awake And Remix EP [.mp4] is larger than the maxsize, the wrong format or has too little seeders for this category, skipping. (Size: 38100254 bytes, Seeders: 0, Format: True)
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Skillet Awake[EvilEntity81] is larger than the maxsize, the wrong format or has too little seeders for this category, skipping. (Size: 40933114 bytes, Seeders: 0, Format: True)
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Skillet - Awake and Remixed - EP is larger than the maxsize, the wrong format or has too little seeders for this category, skipping. (Size: 39668121 bytes, Seeders: 0, Format: True)
28-May-2014 23:58:08 - WARNING :: CP Server Thread-10 : Error fetching data from The Pirate Bay: <urlopen error [Errno -2] Name or service not known>
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Pre-processing result
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Found best result from Kick Ass Torrent: <a href="http://torcache.net/torrent/16680914A0E121014DBDFB434F527EB5AD4EDEB1.torrent?title=[kickass.to]awake.skillet.2009.320.vbr.cd.rip">Awake - Skillet (2009) [320-VBR-CD-RIP]</a> - 89.0 MB
28-May-2014 23:58:08 - INFO    :: CP Server Thread-10 : Sending torrent to Transmission
28-May-2014 23:58:10 - INFO    :: CP Server Thread-10 : Torrent sent to Transmission successfully
28-May-2014 23:58:30 - INFO    :: CP Server Thread-10 : Torrent folder name: Awake - Skillet (2009) [320-VBR-CD-RIP]
28-May-2014 23:58:30 - INFO    :: CP Server Thread-10 : Search for Wanted albums complete
28-May-2014 23:59:49 - INFO    :: MainThread : Checking to see if the database has all tables....
28-May-2014 23:59:50 - INFO    :: MainThread : Daemonized to PID: 5243
28-May-2014 23:59:50 - DEBUG   :: MainThread : Using the following server values:
MBHost: musicbrainz.org ; MBPort: 80  ;  Sleep Interval: 1 
28-May-2014 23:59:50 - INFO    :: MainThread : Starting Headphones on http://0.0.0.0:8084/
29-May-2014 00:01:01 - INFO    :: MainThread : Checking to see if the database has all tables....
29-May-2014 00:01:01 - INFO    :: MainThread : Daemonized to PID: 5340
29-May-2014 00:01:01 - DEBUG   :: MainThread : Using the following server values:
MBHost: musicbrainz.org ; MBPort: 80  ;  Sleep Interval: 1 
29-May-2014 00:01:01 - INFO    :: MainThread : Starting Headphones on http://0.0.0.0:8084/
29-May-2014 00:02:12 - INFO    :: MainThread : Checking to see if the database has all tables....
29-May-2014 00:02:13 - INFO    :: MainThread : Daemonized to PID: 5444
29-May-2014 00:02:13 - DEBUG   :: MainThread : Using the following server values:
MBHost: musicbrainz.org ; MBPort: 80  ;  Sleep Interval: 1 
29-May-2014 00:02:13 - INFO    :: MainThread : Starting Headphones on http://0.0.0.0:8084/
29-May-2014 00:03:02 - INFO    :: MainThread : Checking to see if the database has all tables....
29-May-2014 00:03:02 - INFO    :: MainThread : Daemonized to PID: 5542
29-May-2014 00:03:02 - DEBUG   :: MainThread : Using the following server values:
MBHost: musicbrainz.org ; MBPort: 80  ;  Sleep Interval: 1 
29-May-2014 00:03:02 - INFO    :: MainThread : Starting Headphones on http://0.0.0.0:8084/
29-May-2014 00:08:26 - INFO    :: MainThread : Checking to see if the database has all tables....
29-May-2014 00:08:26 - INFO    :: MainThread : Daemonized to PID: 5727
29-May-2014 00:08:26 - DEBUG   :: MainThread : Using the following server values:
MBHost: musicbrainz.org ; MBPort: 80  ;  Sleep Interval: 1 
29-May-2014 00:08:26 - INFO    :: MainThread : Starting Headphones on http://0.0.0.0:8084/
29-May-2014 00:09:59 - INFO    :: MainThread : Checking to see if the database has all tables....
29-May-2014 00:09:59 - INFO    :: MainThread : Daemonized to PID: 5828
29-May-2014 00:09:59 - DEBUG   :: MainThread : Using the following server values:
MBHost: musicbrainz.org ; MBPort: 80  ;  Sleep Interval: 1 
29-May-2014 00:09:59 - INFO    :: MainThread : Starting Headphones on http://0.0.0.0:8084/
29-May-2014 00:10:51 - INFO    :: MainThread : Checking to see if the database has all tables....
29-May-2014 00:10:51 - INFO    :: MainThread : Daemonized to PID: 6098
29-May-2014 00:10:51 - DEBUG   :: MainThread : Using the following server values:
MBHost: musicbrainz.org ; MBPort: 80  ;  Sleep Interval: 1 
29-May-2014 00:10:51 - INFO    :: MainThread : Starting Headphones on http://0.0.0.0:8084/
29-May-2014 00:11:21 - INFO    :: MainThread : Checking to see if the database has all tables....
29-May-2014 00:11:22 - INFO    :: MainThread : Daemonized to PID: 6247
29-May-2014 00:11:22 - DEBUG   :: MainThread : Using the following server values:
MBHost: musicbrainz.org ; MBPort: 80  ;  Sleep Interval: 1 
29-May-2014 00:11:22 - INFO    :: MainThread : Starting Headphones on http://0.0.0.0:8084/
29-May-2014 00:18:07 - DEBUG   :: Thread-35 : Found Awake - Skillet (2009) [320-VBR-CD-RIP] in torrent download folder. Verifying....
29-May-2014 00:18:07 - DEBUG   :: Thread-35 : Verifying metadata...
29-May-2014 00:18:07 - DEBUG   :: Thread-35 : Matching metadata artist: skillet with artist name: skillet
29-May-2014 00:18:07 - DEBUG   :: Thread-35 : Matching metadata album: awake with album name: awake
29-May-2014 00:18:07 - INFO    :: Thread-35 : Starting post-processing for: Skillet - Awake
29-May-2014 00:18:07 - INFO    :: Thread-35 : Cleaning up files
29-May-2014 00:18:07 - DEBUG   :: Thread-35 : Removing: CD Covers.jpg
29-May-2014 00:18:07 - DEBUG   :: Thread-35 : Removing: Album Art.jpeg
29-May-2014 00:18:07 - DEBUG   :: Thread-35 : Removing: Info.nfo
29-May-2014 00:18:07 - INFO    :: Thread-35 : Preparing to write metadata to tracks....
29-May-2014 00:18:15 - INFO    :: Thread-35 : Beets recommendation for tagging items: RECOMMEND_MEDIUM
29-May-2014 00:18:15 - INFO    :: Thread-35 : Successfully applied metadata to: /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/Don't Wake Me - Skillet.mp3
29-May-2014 00:18:15 - INFO    :: Thread-35 : Successfully applied metadata to: /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/Believe - Skillet.mp3
29-May-2014 00:18:15 - INFO    :: Thread-35 : Successfully applied metadata to: /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/Forgiven - Skillet.mp3
29-May-2014 00:18:15 - INFO    :: Thread-35 : Successfully applied metadata to: /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/Awake And Alive - Skillet.mp3
29-May-2014 00:18:16 - INFO    :: Thread-35 : Successfully applied metadata to: /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/Lucy - Skillet.mp3
29-May-2014 00:18:16 - INFO    :: Thread-35 : Successfully applied metadata to: /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/One Day Too Late - Skillet.mp3
29-May-2014 00:18:16 - INFO    :: Thread-35 : Successfully applied metadata to: /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/Never Surrender - Skillet.mp3
29-May-2014 00:18:16 - INFO    :: Thread-35 : Successfully applied metadata to: /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/Should've When You Could've - Skillet.mp3
29-May-2014 00:18:16 - INFO    :: Thread-35 : Successfully applied metadata to: /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/Sometimes - Skillet.mp3
29-May-2014 00:18:16 - INFO    :: Thread-35 : Successfully applied metadata to: /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/It's Not Me It's You - Skillet.mp3
29-May-2014 00:18:16 - INFO    :: Thread-35 : Successfully applied metadata to: /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/Monster - Skillet.mp3
29-May-2014 00:18:16 - INFO    :: Thread-35 : Successfully applied metadata to: /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/Hero - Skillet.mp3
29-May-2014 00:18:16 - INFO    :: Thread-35 : Renaming files
29-May-2014 00:18:16 - DEBUG   :: Thread-35 : Renaming /root/Downloads/complete/music/Awake - Skillet (2009) [320-VBR-CD-RIP]/Don't Wake Me - Skillet.mp3 ---> 03 Skillet - Awake [2009] - Don't Wake Me.mp3
